slot_filler_id,score_pop,score_mainstream,score_niche,model_tier,source_prediction_count
617,0.001379,0.609533,0.389088,mainstream,1
618,0.001379,0.609533,0.389088,mainstream,1
619,0.017756,0.218466,0.763778,niche,2
620,0.017101,0.938754,0.044145,mainstream,2
621,0.023537,0.899955,0.076508,mainstream,1
622,0.012622,0.018791,0.968587,niche,1
623,0.012622,0.018791,0.968587,niche,1
624,0.00036,0.001733,0.997907,niche,1
625,0.00036,0.001733,0.997907,niche,1
626,0.180355,0.153779,0.665867,niche,6
627,0.000876,0.003204,0.99592,niche,1
628,0.000876,0.003204,0.99592,niche,1
629,0.00285,0.251673,0.745477,niche,1
630,0.000994,0.006271,0.992734,niche,4
631,0.005194,0.123113,0.871693,niche,6
632,0.008939,0.009465,0.981596,niche,1
633,0.008939,0.009465,0.981596,niche,1
634,0.001808,0.801027,0.197165,mainstream,3
635,0.001808,0.801027,0.197165,mainstream,3
636,0.004212,0.191198,0.804589,niche,13
637,0.00043,0.007782,0.991789,niche,2
638,0.000122,0.000253,0.999626,niche,2
639,0.00023,0.000459,0.999311,niche,1
640,3.9e-05,0.000487,0.999474,niche,1
641,3.9e-05,0.000487,0.999474,niche,1
642,0.017697,0.666821,0.315482,mainstream,2
643,0.017697,0.666821,0.315482,mainstream,2
644,0.000525,0.009624,0.989851,niche,1
645,0.002976,0.061623,0.935401,niche,1
646,0.193487,0.217798,0.588715,niche,20
647,0.000803,0.317092,0.682105,niche,2
648,0.101006,0.375476,0.523517,niche,67
649,0.007944,0.016136,0.97592,niche,1
650,0.012128,0.06153,0.926341,niche,10
651,0.00015,0.000125,0.999725,niche,1
652,0.016943,0.173127,0.809931,niche,7
653,0.017721,0.03116,0.951119,niche,1
654,0.011807,0.119424,0.868768,niche,14
655,4.6e-05,0.000101,0.999853,niche,1
656,0.000592,0.134572,0.864836,niche,1
657,0.000592,0.134572,0.864836,niche,1
658,0.12486,0.021922,0.853218,niche,2
659,0.000244,0.002517,0.997239,niche,1
660,0.000244,0.002517,0.997239,niche,1
661,0.034831,0.732983,0.232186,mainstream,55
662,0.015654,0.586726,0.39762,mainstream,21
663,0.001727,0.002846,0.995427,niche,1
664,0.001951,0.233529,0.764519,niche,3
665,0.002002,0.105026,0.892972,niche,12
666,0.02949,0.673458,0.297052,mainstream,9
667,0.068997,0.692848,0.238155,mainstream,5
668,0.033591,0.011784,0.954624,niche,1
669,0.033591,0.011784,0.954624,niche,1
670,0.001256,0.149179,0.849565,niche,9
671,0.002843,0.000195,0.996962,niche,1
672,0.001833,0.007557,0.99061,niche,2
673,0.00223,0.116797,0.880974,niche,5
674,0.003528,0.968402,0.028071,mainstream,1
675,0.003528,0.968402,0.028071,mainstream,1
676,0.008682,0.230363,0.760954,niche,5
677,0.000664,0.013648,0.985688,niche,1
678,2.1e-05,0.001223,0.998755,niche,2
679,2.1e-05,0.001223,0.998755,niche,2
680,0.014032,0.039067,0.946901,niche,1
681,0.014032,0.039067,0.946901,niche,1
682,0.175947,0.03354,0.790513,niche,4
683,0.007029,0.480268,0.512703,niche,2
684,0.010272,0.140282,0.849447,niche,1
685,0.18313,0.393303,0.423567,niche,5
686,0.002027,0.074516,0.923457,niche,2
687,0.005997,0.064279,0.929724,niche,2
688,0.008355,0.114021,0.877624,niche,8
689,0.003785,0.820255,0.17596,mainstream,1
690,0.000471,0.060922,0.938607,niche,3
691,0.001105,0.003574,0.995321,niche,5
692,0.000713,0.006981,0.992306,niche,2
693,0.120796,0.431918,0.447287,niche,4
694,0.004378,0.034263,0.961359,niche,10
695,0.001646,0.050245,0.948109,niche,3
696,0.014601,0.764372,0.221027,mainstream,7
697,0.008067,0.632687,0.359246,mainstream,19
698,0.001361,0.013938,0.984701,niche,9
699,0.000634,0.03583,0.963536,niche,3
700,0.000293,0.000853,0.998854,niche,1
701,0.020255,0.509111,0.470635,mainstream,2
702,0.019967,0.294184,0.685849,niche,1
703,0.001151,0.207025,0.791824,niche,6
704,0.001289,0.230923,0.767788,niche,3
705,0.00638,0.660372,0.333248,mainstream,1
706,0.00638,0.660372,0.333248,mainstream,1
707,0.127126,0.486836,0.386039,mainstream,2
708,0.050069,0.422731,0.5272,niche,6
709,0.028055,0.220487,0.751458,niche,6
710,0.019441,0.032724,0.947834,niche,1
711,0.001359,0.012517,0.986124,niche,1
712,0.065698,0.322755,0.611547,niche,5
713,0.042148,0.198862,0.75899,niche,1
714,0.000136,0.040788,0.959076,niche,1
715,0.033509,0.013589,0.952901,niche,2
716,0.028814,0.014905,0.956282,niche,2
717,0.008562,0.583158,0.408279,mainstream,6
718,0.01576,0.205341,0.778898,niche,5
719,0.008885,0.702799,0.288316,mainstream,20
720,0.006316,0.161519,0.832165,niche,1
721,0.006316,0.161519,0.832165,niche,1
722,0.037988,0.467093,0.494919,niche,4
723,0.007084,0.394942,0.597973,niche,2
724,0.058065,0.556579,0.385356,mainstream,1
725,0.019196,0.631968,0.348836,mainstream,4
726,0.02495,0.08018,0.894871,niche,3
727,0.004333,0.345497,0.65017,niche,4
728,0.010608,0.458163,0.531228,niche,1
729,0.012523,0.088555,0.898922,niche,3
730,0.000313,0.333349,0.666339,niche,2
731,0.005032,0.632825,0.362144,mainstream,4
732,0.006186,0.782938,0.210875,mainstream,2
733,0.00877,0.708021,0.283209,mainstream,5
734,0.000111,0.000258,0.999631,niche,1
735,0.000102,0.000412,0.999486,niche,2
736,1.3e-05,0.001346,0.99864,niche,2
737,1.3e-05,0.001346,0.99864,niche,2
738,0.004076,0.000895,0.995029,niche,1
739,0.004076,0.000895,0.995029,niche,1
740,0.004076,0.000895,0.995029,niche,1
741,0.001199,0.010995,0.987806,niche,2
742,0.001231,0.166567,0.832202,niche,6
743,0.00017,0.012615,0.987215,niche,2
744,0.007077,0.41591,0.577013,niche,2
745,0.00535,0.802873,0.191778,mainstream,1
746,0.00535,0.802873,0.191778,mainstream,1
747,0.973387,0.000933,0.025679,pop,1
748,0.973387,0.000933,0.025679,pop,1
749,0.00639,0.177399,0.816212,niche,2
750,0.000147,0.063126,0.936727,niche,2
751,6.9e-05,0.002092,0.997839,niche,1
752,0.003227,0.202104,0.79467,niche,2
753,0.023229,0.317481,0.65929,niche,9
754,0.015804,0.084145,0.900051,niche,6
755,0.078754,0.080448,0.840799,niche,2
756,0.012036,0.338876,0.649088,niche,8
757,0.001103,0.007037,0.99186,niche,1
758,0.001103,0.007037,0.99186,niche,1
759,0.900776,0.013163,0.086061,pop,1
760,0.000566,0.002495,0.996938,niche,1
761,0.000566,0.002495,0.996938,niche,1
762,0.00131,0.050218,0.948472,niche,6
763,0.013524,0.87396,0.112516,mainstream,1
764,0.144164,0.32445,0.531386,niche,6
765,0.549639,0.136816,0.313544,pop,1
766,0.45129,0.331076,0.217634,pop,5
767,0.000822,0.013775,0.985403,niche,4
768,0.01122,0.350216,0.638564,niche,1
769,0.061809,0.172688,0.765503,niche,1
770,0.061809,0.172688,0.765503,niche,1
771,0.001224,0.179783,0.818993,niche,5
772,0.001534,0.016475,0.981991,niche,1
773,0.002993,0.484697,0.51231,niche,1
774,0.00944,0.619506,0.371054,mainstream,2
775,0.007771,0.671417,0.320812,mainstream,1
776,0.057071,0.454715,0.488214,niche,14
777,0.004813,0.540189,0.454998,mainstream,4
778,0.003379,0.485922,0.510699,niche,7
779,0.001116,0.026013,0.972871,niche,1
780,0.001116,0.026013,0.972871,niche,1
781,0.004516,0.065512,0.929972,niche,4
782,0.013149,0.036562,0.950289,niche,4
783,0.005279,0.842824,0.151896,mainstream,6
784,0.004012,0.792388,0.2036,mainstream,8
785,0.433391,0.49751,0.069099,mainstream,4
786,0.002342,0.696362,0.301295,mainstream,2
787,0.011074,0.825745,0.163181,mainstream,6
788,0.005059,0.014706,0.980235,niche,4
789,0.005763,0.009591,0.984646,niche,3
790,0.030271,0.095191,0.874538,niche,10
791,0.047413,0.222954,0.729633,niche,1
792,0.047413,0.222954,0.729633,niche,1
793,0.007383,0.971283,0.021334,mainstream,3
794,0.007383,0.971283,0.021334,mainstream,3
795,0.004012,0.027531,0.968458,niche,1
796,0.001393,0.204756,0.793851,niche,3
797,0.001393,0.204756,0.793851,niche,3
798,0.003432,0.937115,0.059453,mainstream,2
799,0.003432,0.937115,0.059453,mainstream,2
800,0.016313,0.02073,0.962957,niche,1
801,0.016313,0.02073,0.962957,niche,1
802,0.032857,0.354592,0.612551,niche,5
803,0.008361,0.18548,0.806158,niche,3
804,0.006324,0.119621,0.874055,niche,5
805,0.000785,0.008418,0.990798,niche,1
806,0.000785,0.008418,0.990798,niche,1
807,0.004909,0.06878,0.926311,niche,3
808,0.000139,0.015649,0.984212,niche,1
809,0.003725,0.132721,0.863554,niche,14
810,0.031717,0.721626,0.246657,mainstream,2
811,0.031717,0.721626,0.246657,mainstream,2
812,0.015527,0.064941,0.919532,niche,6
813,0.028328,0.093469,0.878203,niche,3
814,0.014461,0.100302,0.885238,niche,1
815,0.004894,0.028275,0.966832,niche,4
816,0.037,0.152605,0.810395,niche,12
817,0.012459,0.08612,0.901421,niche,9
818,0.012054,0.124199,0.863747,niche,19
819,0.000334,0.002778,0.996888,niche,1
820,0.004301,0.022132,0.973567,niche,4
821,1.4e-05,0.000236,0.99975,niche,1
822,2.7e-05,0.000478,0.999494,niche,2
823,0.119631,0.158706,0.721663,niche,7
824,0.095932,0.156705,0.747363,niche,4
825,0.00504,0.023007,0.971953,niche,1
826,0.013429,0.559763,0.426808,mainstream,17
827,0.000711,0.01431,0.98498,niche,1
828,0.00255,0.518138,0.479312,mainstream,3
829,0.003216,0.888866,0.107918,mainstream,1
830,0.038823,0.31747,0.643707,niche,1
831,0.038823,0.31747,0.643707,niche,1
832,0.006795,0.193332,0.799873,niche,3
833,0.00888,0.28707,0.70405,niche,2
834,0.001161,0.679919,0.31892,mainstream,2
835,0.00308,0.000239,0.996681,niche,1
836,0.00308,0.000239,0.996681,niche,1
837,0.000393,0.001355,0.998253,niche,1
838,0.000393,0.001355,0.998253,niche,1
839,0.013865,0.902459,0.083676,mainstream,2
840,0.008343,0.449259,0.542397,niche,8
841,0.000897,0.010188,0.988915,niche,2
842,0.006087,0.671747,0.322166,mainstream,1
843,0.000436,0.001676,0.997888,niche,1
844,0.000436,0.001676,0.997888,niche,1
845,0.006797,0.186659,0.806544,niche,2
846,0.000986,0.08354,0.915474,niche,1
847,0.59203,0.159994,0.247975,pop,1
848,0.000619,0.006096,0.993285,niche,1
849,0.004303,0.014089,0.981608,niche,3
850,0.000514,0.053649,0.945838,niche,1
851,0.000514,0.053649,0.945838,niche,1
852,0.310872,0.519423,0.169704,mainstream,1
853,0.021512,0.202305,0.776183,niche,6
854,0.000768,0.260651,0.738582,niche,2
855,0.001927,0.051983,0.946089,niche,1
856,0.030147,0.095882,0.873971,niche,1
857,0.000769,0.039588,0.959644,niche,2
858,7.6e-05,0.001669,0.998256,niche,1
859,0.015506,0.105628,0.878866,niche,11
860,0.006847,0.076503,0.91665,niche,1
861,0.00812,0.345088,0.646792,niche,10
862,0.022342,0.093798,0.88386,niche,3
863,0.001661,0.980167,0.018172,mainstream,4
864,0.002536,0.904504,0.09296,mainstream,13
865,0.029573,0.018556,0.951871,niche,2
866,0.023329,0.020634,0.956037,niche,1
867,0.141451,0.03642,0.822128,niche,7
868,0.000288,0.008984,0.990728,niche,1
869,0.000288,0.008984,0.990728,niche,1
870,0.012341,0.034363,0.953296,niche,1
871,0.028855,0.634512,0.336632,mainstream,3
872,0.018547,0.006289,0.975164,niche,1
873,0.018547,0.006289,0.975164,niche,1
874,0.005786,0.784231,0.209983,mainstream,5
875,0.235335,0.343021,0.421644,niche,11
876,0.056464,0.057677,0.885859,niche,1
877,0.008017,0.38681,0.605173,niche,11
878,0.003712,0.394471,0.601817,niche,4
879,0.001737,0.013501,0.984762,niche,1
880,0.004876,0.155031,0.840093,niche,15
881,0.001335,0.259624,0.73904,niche,4
882,0.022778,0.136779,0.840443,niche,1
883,0.360705,0.426897,0.212398,mainstream,2
884,0.707825,0.124764,0.167411,pop,1
885,0.015887,0.754316,0.229797,mainstream,1
886,0.00594,0.006206,0.987855,niche,1
887,0.000123,0.009841,0.990036,niche,1
888,0.000123,0.009841,0.990036,niche,1
889,0.003398,0.01279,0.983813,niche,1
890,0.003398,0.01279,0.983813,niche,1
891,0.004116,0.407032,0.588852,niche,1
892,0.000985,0.000569,0.998446,niche,1
893,0.021842,0.371983,0.606175,niche,10
894,0.000645,0.026885,0.97247,niche,1
895,0.000645,0.026885,0.97247,niche,1
896,0.086725,0.404685,0.50859,niche,2
897,0.172421,0.696139,0.131441,mainstream,1
898,0.469308,0.078912,0.45178,pop,4
899,0.090552,0.433118,0.476331,niche,5
900,0.271058,0.335457,0.393485,niche,7
901,0.007698,0.398634,0.593667,niche,5
902,0.007947,0.078038,0.914015,niche,3
903,0.000637,0.013193,0.98617,niche,1
904,0.000637,0.013193,0.98617,niche,1
905,0.000637,0.013193,0.98617,niche,1
906,0.004411,0.094659,0.90093,niche,2
907,0.002545,0.027567,0.969888,niche,1
908,0.125029,0.358299,0.516673,niche,70
909,0.020266,0.093058,0.886676,niche,4
910,6.9e-05,0.00023,0.999701,niche,1
911,6.9e-05,0.00023,0.999701,niche,1
912,0.002357,0.686778,0.310864,mainstream,4
913,0.02312,0.730368,0.246512,mainstream,1
914,0.02312,0.730368,0.246512,mainstream,1
915,0.114738,0.109174,0.776088,niche,5
916,0.00038,0.119739,0.879881,niche,2
917,0.000388,0.041911,0.957701,niche,1
918,0.000164,0.008181,0.991655,niche,1
919,0.000164,0.008181,0.991655,niche,1
920,0.013793,0.081507,0.9047,niche,1
921,0.027521,0.165405,0.807074,niche,1
922,0.000633,0.013788,0.985579,niche,3
923,0.000528,0.012681,0.986791,niche,4
924,0.008819,0.044507,0.946674,niche,1
925,0.001078,0.000488,0.998433,niche,1
926,0.001078,0.000488,0.998433,niche,1
927,0.024343,0.455373,0.520284,niche,2
928,0.024343,0.455373,0.520284,niche,2
929,0.024343,0.455373,0.520284,niche,2
930,0.004403,0.906199,0.089399,mainstream,2
931,0.005971,0.841629,0.152401,mainstream,1
932,0.080967,0.479943,0.43909,mainstream,6
933,0.001462,0.077507,0.921031,niche,1
934,0.004404,0.77481,0.220786,mainstream,1
935,0.001849,0.71302,0.285132,mainstream,3
936,0.000103,0.003033,0.996865,niche,1
937,0.026994,0.477325,0.495682,niche,1
938,0.007393,0.128982,0.863625,niche,7
939,0.093442,0.373869,0.53269,niche,3
940,0.000554,0.00759,0.991856,niche,1
941,0.000554,0.00759,0.991856,niche,1
942,0.020454,0.201502,0.778044,niche,5
943,0.029203,0.247586,0.723211,niche,1
944,0.001375,0.446932,0.551693,niche,3
945,0.002369,0.336765,0.660866,niche,5
946,0.028236,0.522197,0.449567,mainstream,25
947,0.053895,0.745671,0.200434,mainstream,4
948,0.018584,0.13136,0.850056,niche,11
949,0.000137,0.006359,0.993505,niche,3
950,0.000117,0.002666,0.997217,niche,2
951,0.001433,0.035618,0.962948,niche,2
952,0.016289,0.08078,0.902931,niche,7
953,0.013701,0.15333,0.83297,niche,2
954,0.001592,0.776941,0.221467,mainstream,1
955,0.010275,0.800039,0.189686,mainstream,2
956,0.00187,0.277895,0.720235,niche,1
957,0.00187,0.277895,0.720235,niche,1
958,0.161337,0.58395,0.254713,mainstream,1
959,0.161337,0.58395,0.254713,mainstream,1
960,0.401055,0.235412,0.363533,pop,3
961,0.151027,0.07582,0.773153,niche,6
962,0.000106,0.001599,0.998295,niche,1
963,0.002773,0.066368,0.930858,niche,2
964,0.002773,0.066368,0.930858,niche,2
965,0.001917,0.167649,0.830433,niche,5
966,0.000573,0.039561,0.959867,niche,1
967,0.472034,0.226485,0.301481,pop,1
968,1.3e-05,0.000242,0.999745,niche,1
969,0.000307,0.041749,0.957944,niche,2
970,0.001273,0.03838,0.960347,niche,1
971,0.01,0.483563,0.506436,niche,2
972,0.000632,0.029631,0.969737,niche,1
973,5.8e-05,5.1e-05,0.999891,niche,1
974,0.007439,0.003742,0.988819,niche,3
975,0.000474,0.02955,0.969977,niche,2
976,0.028137,0.140218,0.831646,niche,4
977,4.4e-05,0.00618,0.993776,niche,1
978,0.000431,0.035821,0.963747,niche,2
979,0.000713,0.067842,0.931445,niche,1
980,0.099705,0.774371,0.125924,mainstream,12
981,0.075649,0.709599,0.214752,mainstream,2
982,0.002301,0.072398,0.9253,niche,1
983,0.027586,0.390851,0.581562,niche,2
984,0.000466,0.007941,0.991593,niche,1
985,0.005134,0.049181,0.945684,niche,4
986,0.000438,0.024863,0.974699,niche,1
987,0.002319,0.035369,0.962312,niche,1
988,0.002319,0.035369,0.962312,niche,1
989,0.002136,0.079969,0.917894,niche,1
990,0.00432,0.755795,0.239885,mainstream,2
991,0.00432,0.755795,0.239885,mainstream,2
992,0.000166,0.938735,0.061098,mainstream,2
993,0.000166,0.938735,0.061098,mainstream,2
994,0.009418,0.716881,0.273701,mainstream,2
995,0.030957,0.681071,0.287972,mainstream,1
996,0.030957,0.681071,0.287972,mainstream,1
997,0.006051,0.147493,0.846457,niche,3
998,0.000944,0.007677,0.991379,niche,2
999,0.001782,0.014614,0.983604,niche,1
1000,0.028071,0.542417,0.429511,mainstream,11
1001,0.062712,0.117238,0.82005,niche,2
1002,0.062712,0.117238,0.82005,niche,2
1003,0.996516,0.000864,0.00262,pop,1
1004,0.996516,0.000864,0.00262,pop,1
1005,0.011558,0.222388,0.766055,niche,5
1006,0.012593,0.181821,0.805586,niche,2
1007,0.002464,0.124276,0.87326,niche,2
1008,0.063281,0.178205,0.758514,niche,1
1009,0.005128,0.121814,0.873058,niche,1
1010,0.239848,0.200367,0.559786,niche,2
1011,9.9e-05,0.006425,0.993475,niche,1
1012,9.9e-05,0.006425,0.993475,niche,1
1013,0.074262,0.305303,0.620436,niche,6
1014,0.010286,0.331883,0.657831,niche,9
1015,0.019092,0.361074,0.619835,niche,2
1016,0.020824,0.434175,0.545,niche,3
1017,0.026153,0.373021,0.600826,niche,3
1018,6.7e-05,0.080494,0.919438,niche,1
1019,0.026545,0.129995,0.84346,niche,2
1020,0.012035,0.082865,0.9051,niche,1
1021,0.001337,0.549389,0.449274,mainstream,1
1022,0.001337,0.549389,0.449274,mainstream,1
1023,0.000462,0.017479,0.982059,niche,1
1024,0.000462,0.017479,0.982059,niche,1
1025,6.1e-05,0.007333,0.992606,niche,1
1026,0.001915,0.078412,0.919673,niche,2
1027,2e-06,0.000112,0.999886,niche,1
1028,2e-06,0.000112,0.999886,niche,1
1029,0.008726,0.158136,0.833138,niche,11
1030,1.1e-05,5.5e-05,0.999934,niche,1
1031,0.00311,0.129349,0.867541,niche,1
1032,0.00311,0.129349,0.867541,niche,1
1033,0.000285,0.011089,0.988627,niche,2
1034,0.008128,0.032308,0.959564,niche,6
1035,0.001679,0.006461,0.99186,niche,1
1036,0.001679,0.006461,0.99186,niche,1
1037,0.011725,0.358087,0.630187,niche,2
1038,0.007389,0.221622,0.770988,niche,1
1039,0.047734,0.02707,0.925196,niche,1
1040,7.5e-05,0.020369,0.979557,niche,1
1041,7.5e-05,0.020369,0.979557,niche,1
1042,0.043749,0.774072,0.182179,mainstream,5
1043,0.028382,0.592283,0.379335,mainstream,9
1044,4.1e-05,0.005407,0.994551,niche,2
1045,0.01152,0.09716,0.89132,niche,3
1046,0.00015,0.010281,0.98957,niche,1
1047,0.055601,0.757186,0.187213,mainstream,1
1048,0.032432,0.775867,0.191702,mainstream,3
1049,0.00318,0.188267,0.808553,niche,2
1050,0.313408,0.413564,0.273028,mainstream,10
1051,0.001171,0.482456,0.516373,niche,2
1052,0.004132,0.71874,0.277128,mainstream,3
1053,0.004109,0.027704,0.968187,niche,1
1054,0.991477,0.004003,0.00452,pop,1
1055,0.067625,0.657355,0.275021,mainstream,2
1056,0.002028,0.937944,0.060028,mainstream,3
1057,0.002028,0.937944,0.060028,mainstream,3
1058,0.001714,0.871393,0.126892,mainstream,2
1059,0.001714,0.871393,0.126892,mainstream,2
1060,0.00955,0.416568,0.573882,niche,2
1061,0.005262,0.054548,0.94019,niche,3
1062,0.00836,0.338447,0.653193,niche,3
1063,0.078315,0.66701,0.254675,mainstream,2
1064,0.06268,0.837377,0.099943,mainstream,1
1065,0.000116,0.000142,0.999742,niche,1
1066,0.201837,0.135202,0.662961,niche,7
1067,0.041293,0.016933,0.941774,niche,1
1068,0.590441,0.165892,0.243667,pop,12
1069,0.998935,0.000474,0.000591,pop,2
1070,0.018546,0.296852,0.684602,niche,1
1071,9.5e-05,0.004143,0.995762,niche,1
1072,9.5e-05,0.004143,0.995762,niche,1
1073,0.003187,0.72914,0.267673,mainstream,1
1074,0.003187,0.72914,0.267673,mainstream,1
1075,0.008075,0.397713,0.594212,niche,2
1076,0.008075,0.397713,0.594212,niche,2
1077,0.089609,0.327105,0.583286,niche,3
1078,0.012832,0.385089,0.602078,niche,2
1079,0.114875,0.037429,0.847696,niche,1
1080,0.064887,0.017698,0.917415,niche,1
1081,0.034459,0.27058,0.694961,niche,1
1082,0.001915,0.533834,0.46425,mainstream,2
1083,0.001915,0.533834,0.46425,mainstream,2
1084,0.01578,0.010095,0.974125,niche,1
1085,0.004331,0.002586,0.993083,niche,1
1086,7.9e-05,0.222463,0.777459,niche,1
1087,7.9e-05,0.222463,0.777459,niche,1
1088,0.083016,0.173687,0.743297,niche,5
1089,0.004252,0.664349,0.331399,mainstream,4
1090,0.04464,0.391911,0.563449,niche,5
1091,0.000125,0.019657,0.980218,niche,1
1092,0.000125,0.019657,0.980218,niche,1
1093,0.018304,0.259368,0.722328,niche,3
1094,0.018716,0.692853,0.288431,mainstream,1
1095,0.007918,0.010062,0.982021,niche,1
1096,0.007918,0.010062,0.982021,niche,1
1097,0.030039,0.076887,0.893074,niche,1
1098,0.000485,0.073828,0.925688,niche,1
1099,0.000485,0.073828,0.925688,niche,1
1100,0.006259,0.98693,0.006811,mainstream,4
1101,0.004276,0.982105,0.013619,mainstream,4
1102,0.000434,0.021271,0.978295,niche,2
1103,0.04836,0.665658,0.285982,mainstream,1
1104,0.002611,0.101939,0.89545,niche,5
1105,0.028338,0.55796,0.413701,mainstream,2
1106,0.000521,0.115773,0.883706,niche,2
1107,0.272402,0.469293,0.258304,mainstream,2
1108,0.194239,0.18859,0.61717,niche,2
1109,0.000383,0.001874,0.997743,niche,1
1110,0.001365,0.008709,0.989926,niche,1
1111,0.001365,0.008709,0.989926,niche,1
1112,0.058163,0.041131,0.900706,niche,1
1113,0.02501,0.017854,0.957137,niche,2
1114,0.013392,0.005112,0.981497,niche,1
1115,2.1e-05,0.000481,0.999499,niche,1
1116,0.010478,0.125216,0.864306,niche,2
1117,0.001118,0.692209,0.306673,mainstream,2
1118,0.001364,0.506892,0.491744,mainstream,1
1119,0.035402,0.749806,0.214792,mainstream,6
1120,0.285238,0.414394,0.300367,mainstream,1
1121,0.285238,0.414394,0.300367,mainstream,1
1122,0.001078,0.017982,0.98094,niche,1
1123,0.001078,0.017982,0.98094,niche,1
1124,0.000484,0.039924,0.959592,niche,1
1125,0.000484,0.039924,0.959592,niche,1
1126,0.000484,0.039924,0.959592,niche,1
1127,0.004134,0.920586,0.075281,mainstream,5
1128,0.004734,0.883897,0.111368,mainstream,3
1129,0.004592,0.227051,0.768357,niche,3
1130,0.000474,0.016327,0.983199,niche,2
1131,0.0008,0.031355,0.967844,niche,1
1132,0.016389,0.0147,0.968911,niche,1
1133,0.016389,0.0147,0.968911,niche,1
1134,0.053069,0.185404,0.761526,niche,2
1135,0.007221,0.337678,0.655102,niche,12
1136,0.00011,0.011347,0.988543,niche,1
1137,0.020645,0.168389,0.810966,niche,1
1138,0.000467,0.008813,0.990721,niche,1
