slot_type,tier,filler,display_filler,probability,log_probability,soft_count,prior_count,evidence_count,source_count,anchored_source_count,inferred_source_count,anchored_soft_count,inferred_soft_count,teacher_confidence_mean,frequency,popularity_score,semantic_smoothing_mass,calibration_temperature,artifact_version
of_object,pop,techno-utopia,Techno-Utopia,0.000268089736773,-8.2241887948,0.131738604356,0.5,0.631738604356,1,0,1,0,0.131738604356,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,techno-utopia,Techno-Utopia,0.000184718403889,-8.59667803366,0.101617567515,0.5,0.601617567515,1,0,1,0,0.101617567515,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,techno-utopia,Techno-Utopia,0.000216091415366,-8.43980902052,0.766643828129,0.5,1.26664382813,1,0,1,0,0.766643828129,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,painter-etcher,painter-etcher,0.000298209877873,-8.11771303119,0.202715047285,0.5,0.702715047285,1,0,1,0,0.202715047285,,1,,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,painter-etcher,painter-etcher,0.000247703859508,-8.30327664021,0.306757693242,0.5,0.806757693242,1,0,1,0,0.306757693242,,1,,0,1,tier_slot_filler_distribution_v1
of_object,niche,painter-etcher,painter-etcher,0.000168985497505,-8.6856976603,0.490527259473,0.5,0.990527259473,1,0,1,0,0.490527259473,,1,,0,1,tier_slot_filler_distribution_v1
of_object,pop,quantum-theoretical thinking,Quantum-Theoretical Thinking,0.000227468234412,-8.38849995828,0.0360162857143,0.5,0.536016285714,1,0,1,0,0.0360162857143,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,quantum-theoretical thinking,Quantum-Theoretical Thinking,0.000182578669441,-8.60832941239,0.0946485714286,0.5,0.594648571429,1,0,1,0,0.0946485714286,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,niche,quantum-theoretical thinking,Quantum-Theoretical Thinking,0.000233610714046,-8.36185444314,0.869335142857,0.5,1.36933514286,1,0,1,0,0.869335142857,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,pop,continent,Continent,0.000256908029191,-8.26679240019,0.105389530247,0.5,0.605389530247,1,0,1,0,0.105389530247,,1,0.236820482174,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,continent,Continent,0.000237262195007,-8.34634472029,0.272749772723,0.5,0.772749772723,1,0,1,0,0.272749772723,,1,0.236820482174,0,1,tier_slot_filler_distribution_v1
of_object,niche,continent,Continent,0.000191391187073,-8.56119112455,0.621860697029,0.5,1.12186069703,1,0,1,0,0.621860697029,,1,0.236820482174,0,1,tier_slot_filler_distribution_v1
of_object,pop,illness in india,Illness in India,0.000282839182987,-8.17063207984,0.166494856791,0.5,0.666494856791,1,0,1,0,0.166494856791,,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,illness in india,Illness in India,0.000198694540126,-8.52374188676,0.147137065892,0.5,0.647137065892,1,0,1,0,0.147137065892,,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,niche,illness in india,Illness in India,0.0002023962469,-8.50528316371,0.686368077317,0.5,1.18636807732,1,0,1,0,0.686368077317,,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,pop,written word,Written Word,0.000451755657844,-7.70236910429,0.564537166667,0.5,1.06453716667,1,0,1,0,0.564537166667,,1,0.0788764173678,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,written word,Written Word,0.000181675142162,-8.61329039896,0.0917058333333,0.5,0.591705833333,1,0,1,0,0.0917058333333,,1,0.0788764173678,0,1,tier_slot_filler_distribution_v1
of_object,niche,written word,Written Word,0.000143946262008,-8.84607050854,0.343757,0.5,0.843757,1,0,1,0,0.343757,,1,0.0788764173678,0,1,tier_slot_filler_distribution_v1
of_object,pop,locomotion,Locomotion,0.000321499075262,-8.04251589061,0.25759475,0.5,0.75759475,1,0,1,0,0.25759475,,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,locomotion,Locomotion,0.000232843859585,-8.36514245957,0.2583595,0.5,0.7583595,1,0,1,0,0.2583595,,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,niche,locomotion,Locomotion,0.000167879741866,-8.69226265711,0.48404575,0.5,0.98404575,1,0,1,0,0.48404575,,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,pop,egypt,Egypt,0.000358352860733,-7.93399241249,0.344438652638,0.5,0.844438652638,2,0,2,0,0.344438652638,,2,0.0757804543247,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,egypt,Egypt,0.000249375589663,-8.29655040576,0.312202425378,0.5,0.812202425378,2,0,2,0,0.312202425378,,2,0.0757804543247,0,1,tier_slot_filler_distribution_v1
of_object,niche,egypt,Egypt,0.000314479911111,-8.0645903595,1.34335892198,0.5,1.84335892198,2,0,2,0,1.34335892198,,2,0.0757804543247,0,1,tier_slot_filler_distribution_v1
of_object,pop,concentration camps,Concentration Camps,0.000213571940866,-8.45153682249,0.00327044025157,0.5,0.503270440252,1,0,1,0,0.00327044025157,0.98,1,0.206755374787,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,concentration camps,Concentration Camps,0.000158654708029,-8.74878036481,0.0167295597484,0.5,0.516729559748,1,0,1,0,0.0167295597484,0.98,1,0.206755374787,0,1,tier_slot_filler_distribution_v1
of_object,niche,concentration camps,Concentration Camps,0.000252490311514,-8.28413768023,0.98,0.5,1.48,1,1,0,0.98,0,0.98,1,0.206755374787,0,1,tier_slot_filler_distribution_v1
of_object,pop,cloth in protest,Cloth in Protest,0.000239242843773,-8.33803143916,0.0637625,0.5,0.5637625,1,0,1,0,0.0637625,,1,0.016159709614,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,cloth in protest,Cloth in Protest,0.000208238793003,-8.47682509348,0.178222166667,0.5,0.678222166667,1,0,1,0,0.178222166667,,1,0.016159709614,0,1,tier_slot_filler_distribution_v1
of_object,niche,cloth in protest,Cloth in Protest,0.000214619380678,-8.44664442114,0.758015333333,0.5,1.25801533333,1,0,1,0,0.758015333333,,1,0.016159709614,0,1,tier_slot_filler_distribution_v1
of_object,pop,petro-states,Petro-States,0.000277501694223,-8.18968351949,0.153917360379,0.5,0.653917360379,2,0,2,0,0.153917360379,0.96,2,0.0748677931657,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,petro-states,Petro-States,0.000280662884359,-8.17835630864,0.414103404019,0.5,0.914103404019,2,0,2,0,0.414103404019,0.96,2,0.0748677931657,0,1,tier_slot_filler_distribution_v1
of_object,niche,petro-states,Petro-States,0.000329598675025,-8.01763477989,1.4319792356,0.5,1.9319792356,2,1,1,0.96,0.471979235602,0.96,2,0.0748677931657,0,1,tier_slot_filler_distribution_v1
of_object,pop,victory in rome,Victory in Rome,0.000234813006211,-8.35672107882,0.0533238333333,0.5,0.553323833333,1,0,1,0,0.0533238333333,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,victory in rome,Victory in Rome,0.00019977119369,-8.51833787787,0.150643666667,0.5,0.650643666667,1,0,1,0,0.150643666667,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,victory in rome,Victory in Rome,0.000221105168688,-8.41687209323,0.7960325,0.5,1.2960325,1,0,1,0,0.7960325,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,modern non/personhood,Modern Non/personhood,0.00021426587619,-8.44829290199,0.00490566037736,0.5,0.504905660377,1,0,1,0,0.00490566037736,0.97,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,modern non/personhood,Modern Non/personhood,0.000161222998702,-8.73272206622,0.0250943396226,0.5,0.525094339623,1,0,1,0,0.0250943396226,0.97,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,niche,modern non/personhood,Modern Non/personhood,0.000250784295896,-8.29091736721,0.97,0.5,1.47,1,1,0,0.97,0,0.97,1,0.188282202472,0,1,tier_slot_filler_distribution_v1
of_object,pop,european integration,European Integration,0.000214687635909,-8.44632644249,0.00589951377634,0.5,0.505899513776,1,0,1,0,0.00589951377634,0.86,1,0.029925388174,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,european integration,European Integration,0.000417569304578,-7.78106002846,0.86,0.5,1.36,1,1,0,0.86,0,0.86,1,0.029925388174,0,1,tier_slot_filler_distribution_v1
of_object,niche,european integration,European Integration,0.000108178533309,-9.13172760948,0.134100486224,0.5,0.634100486224,1,0,1,0,0.134100486224,0.86,1,0.029925388174,0,1,tier_slot_filler_distribution_v1
of_object,pop,salvation,salvation,0.000298990296444,-8.11509943846,0.204554060388,0.5,0.704554060388,1,0,1,0,0.204554060388,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,salvation,salvation,0.000312062162794,-8.07230815028,0.516369107466,0.5,1.01636910747,1,0,1,0,0.516369107466,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,salvation,salvation,0.000132911724353,-8.92582537678,0.279076832146,0.5,0.779076832146,1,0,1,0,0.279076832146,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,ridiculous theatrical company,Ridiculous Theatrical Company,0.00021426587619,-8.44829290199,0.00490566037736,0.5,0.504905660377,1,0,1,0,0.00490566037736,0.97,1,0.177234430414,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,ridiculous theatrical company,Ridiculous Theatrical Company,0.000161222998702,-8.73272206622,0.0250943396226,0.5,0.525094339623,1,0,1,0,0.0250943396226,0.97,1,0.177234430414,0,1,tier_slot_filler_distribution_v1
of_object,niche,ridiculous theatrical company,Ridiculous Theatrical Company,0.000250784295896,-8.29091736721,0.97,0.5,1.47,1,1,0,0.97,0,0.97,1,0.177234430414,0,1,tier_slot_filler_distribution_v1
of_object,pop,extra-legalities from bosnia to china,Extra-Legalities from Bosnia to China,0.000254468389162,-8.2763339373,0.0996406537495,0.5,0.59964065375,1,0,1,0,0.0996406537495,,1,0.185866754676,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,extra-legalities from bosnia to china,Extra-Legalities from Bosnia to China,0.00021156296604,-8.46098789201,0.189048813357,0.5,0.689048813357,1,0,1,0,0.189048813357,,1,0.185866754676,0,1,tier_slot_filler_distribution_v1
of_object,niche,extra-legalities from bosnia to china,Extra-Legalities from Bosnia to China,0.000206651468778,-8.48447690947,0.711310532893,0.5,1.21131053289,1,0,1,0,0.711310532893,,1,0.185866754676,0,1,tier_slot_filler_distribution_v1
of_object,pop,broadway,Broadway,0.000273752024462,-8.20328788156,0.145081471433,0.5,0.645081471433,1,0,1,0,0.145081471433,,1,0.212590825481,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,broadway,Broadway,0.000214388425983,-8.44772111351,0.198251179241,0.5,0.698251179241,1,0,1,0,0.198251179241,,1,0.212590825481,0,1,tier_slot_filler_distribution_v1
of_object,niche,broadway,Broadway,0.000197329256317,-8.53063687252,0.656667349326,0.5,1.15666734933,1,0,1,0,0.656667349326,,1,0.212590825481,0,1,tier_slot_filler_distribution_v1
of_object,pop,babylon's dominion,Babylon's Dominion,0.00021426587619,-8.44829290199,0.00490566037736,0.5,0.504905660377,1,0,1,0,0.00490566037736,0.97,1,,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,babylon's dominion,Babylon's Dominion,0.000161222998702,-8.73272206622,0.0250943396226,0.5,0.525094339623,1,0,1,0,0.0250943396226,0.97,1,,0,1,tier_slot_filler_distribution_v1
of_object,niche,babylon's dominion,Babylon's Dominion,0.000250784295896,-8.29091736721,0.97,0.5,1.47,1,1,0,0.97,0,0.97,1,,0,1,tier_slot_filler_distribution_v1
of_object,pop,tongues,Tongues,0.000277690491205,-8.18900340549,0.15436225,0.5,0.65436225,1,0,1,0,0.15436225,,1,,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,tongues,Tongues,0.000176726766798,-8.64090570852,0.07558925,0.5,0.57558925,1,0,1,0,0.07558925,,1,,0,1,tier_slot_filler_distribution_v1
of_object,niche,tongues,Tongues,0.000216672257705,-8.43712467928,0.7700485,0.5,1.2700485,1,0,1,0,0.7700485,,1,,0,1,tier_slot_filler_distribution_v1
of_object,pop,votes for women,votes for women,0.00024106616199,-8.33043913107,0.06805904831,0.5,0.56805904831,1,0,1,0,0.06805904831,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,votes for women,votes for women,0.000195403977357,-8.54044146361,0.136419885973,0.5,0.636419885973,1,0,1,0,0.136419885973,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,votes for women,votes for women,0.0002210179172,-8.41726678643,0.795521065717,0.5,1.29552106572,1,0,1,0,0.795521065717,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,tibet's oldest religion,Tibet's Oldest Religion,0.000259007238235,-8.2586545498,0.1103362,0.5,0.6103362,1,0,1,0,0.1103362,,1,0.193161928478,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,tibet's oldest religion,Tibet's Oldest Religion,0.000267877770721,-8.22497976089,0.372463,0.5,0.872463,1,0,1,0,0.372463,,1,0.193161928478,0,1,tier_slot_filler_distribution_v1
of_object,niche,tibet's oldest religion,Tibet's Oldest Religion,0.000173536045179,-8.65912522696,0.5172008,0.5,1.0172008,1,0,1,0,0.5172008,,1,0.193161928478,0,1,tier_slot_filler_distribution_v1
of_object,pop,revolutionary mexico,Revolutionary Mexico,0.000281295037208,-8.17610648497,0.162856162856,0.5,0.662856162856,2,0,2,0,0.162856162856,,2,0.10560482686,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,revolutionary mexico,Revolutionary Mexico,0.000188616089976,-8.5757968787,0.114312114312,0.5,0.614312114312,2,0,2,0,0.114312114312,,2,0.10560482686,0,1,tier_slot_filler_distribution_v1
of_object,niche,revolutionary mexico,Revolutionary Mexico,0.000379218563609,-7.87739783412,1.72283172283,0.5,2.22283172283,2,0,2,0,1.72283172283,,2,0.10560482686,0,1,tier_slot_filler_distribution_v1
of_object,pop,englishness,Englishness,0.00025530847361,-8.27303804347,0.101620266184,0.5,0.601620266184,2,0,2,0,0.101620266184,,2,0.0360255634556,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,englishness,Englishness,0.000206427541881,-8.48556109391,0.172323022504,0.5,0.672323022504,2,0,2,0,0.172323022504,,2,0.0360255634556,0,1,tier_slot_filler_distribution_v1
of_object,niche,englishness,Englishness,0.000379768751681,-7.87594803869,1.72605671131,0.5,2.22605671131,2,0,2,0,1.72605671131,,2,0.0360255634556,0,1,tier_slot_filler_distribution_v1
of_object,pop,slave society,Slave Society,0.00024367100984,-8.3196915628,0.0741972278814,0.5,0.574197227881,1,0,1,0,0.0741972278814,,1,0.156503327965,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,slave society,Slave Society,0.00035676141813,-7.93844329615,0.661952095945,0.5,1.16195209595,1,0,1,0,0.661952095945,,1,0.156503327965,0,1,tier_slot_filler_distribution_v1
of_object,niche,slave society,Slave Society,0.000130314118363,-8.94556272695,0.263850676173,0.5,0.763850676173,1,0,1,0,0.263850676173,,1,0.156503327965,0,1,tier_slot_filler_distribution_v1
of_object,pop,yorkshire cricket,Yorkshire Cricket,0.000213571940866,-8.45153682249,0.00327044025157,0.5,0.503270440252,1,0,1,0,0.00327044025157,0.98,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,yorkshire cricket,Yorkshire Cricket,0.000158654708029,-8.74878036481,0.0167295597484,0.5,0.516729559748,1,0,1,0,0.0167295597484,0.98,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,niche,yorkshire cricket,Yorkshire Cricket,0.000252490311514,-8.28413768023,0.98,0.5,1.48,1,1,0,0.98,0,0.98,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,pop,public values,Public Values,0.000270252706411,-8.21615308702,0.136835522415,0.5,0.636835522415,1,0,1,0,0.136835522415,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,public values,Public Values,0.00020660525457,-8.48470056806,0.172901822845,0.5,0.672901822845,1,0,1,0,0.172901822845,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,niche,public values,Public Values,0.000203060667891,-8.50200576696,0.690262654741,0.5,1.19026265474,1,0,1,0,0.690262654741,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,pop,psychoanalytic practice,Psychoanalytic Practice,0.00021426587619,-8.44829290199,0.00490566037736,0.5,0.504905660377,1,0,1,0,0.00490566037736,0.97,1,0.208794205923,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,psychoanalytic practice,Psychoanalytic Practice,0.000161222998702,-8.73272206622,0.0250943396226,0.5,0.525094339623,1,0,1,0,0.0250943396226,0.97,1,0.208794205923,0,1,tier_slot_filler_distribution_v1
of_object,niche,psychoanalytic practice,Psychoanalytic Practice,0.000250784295896,-8.29091736721,0.97,0.5,1.47,1,1,0,0.97,0,0.97,1,0.208794205923,0,1,tier_slot_filler_distribution_v1
of_object,pop,warfare,Warfare,0.000592607487858,-7.4309782873,0.896446696606,0.5,1.39644669661,2,0,2,0,0.896446696606,,2,0.0625095319896,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,warfare,Warfare,0.000253285305101,-8.28099401645,0.324936151103,0.5,0.824936151103,2,0,2,0,0.324936151103,,2,0.0625095319896,0,1,tier_slot_filler_distribution_v1
of_object,niche,warfare,Warfare,0.000218134083169,-8.43040062384,0.778617152291,0.5,1.27861715229,2,0,2,0,0.778617152291,,2,0.0625095319896,0,1,tier_slot_filler_distribution_v1
of_object,pop,psychorealism,Psychorealism,0.000254146240434,-8.27760070688,0.0988815281295,0.5,0.59888152813,1,0,1,0,0.0988815281295,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,psychorealism,Psychorealism,0.000261445712162,-8.24928389769,0.351514143023,0.5,0.851514143023,1,0,1,0,0.351514143023,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,psychorealism,Psychorealism,0.000179064137809,-8.62776650452,0.549604328847,0.5,1.04960432885,1,0,1,0,0.549604328847,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,personal diplomacy,Personal Diplomacy,0.000227970726737,-8.38629332876,0.037200381024,0.5,0.537200381024,1,0,1,0,0.037200381024,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,personal diplomacy,Personal Diplomacy,0.000234976742839,-8.35602401536,0.26530618213,0.5,0.76530618213,1,0,1,0,0.26530618213,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,niche,personal diplomacy,Personal Diplomacy,0.000204294250612,-8.49594919843,0.697493436846,0.5,1.19749343685,1,0,1,0,0.697493436846,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,pop,psyche,Psyche,0.000213571940866,-8.45153682249,0.00327044025157,0.5,0.503270440252,1,0,1,0,0.00327044025157,0.98,1,0.016159709614,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,psyche,Psyche,0.000158654708029,-8.74878036481,0.0167295597484,0.5,0.516729559748,1,0,1,0,0.0167295597484,0.98,1,0.016159709614,0,1,tier_slot_filler_distribution_v1
of_object,niche,psyche,Psyche,0.000252490311514,-8.28413768023,0.98,0.5,1.48,1,1,0,0.98,0,0.98,1,0.016159709614,0,1,tier_slot_filler_distribution_v1
of_object,pop,american imperialism in indian country,American Imperialism in Indian Country,0.000293565431422,-8.13341000854,0.191770666667,0.5,0.691770666667,1,0,1,0,0.191770666667,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,american imperialism in indian country,American Imperialism in Indian Country,0.000215888498911,-8.44074849231,0.203136833333,0.5,0.703136833333,1,0,1,0,0.203136833333,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,niche,american imperialism in indian country,American Imperialism in Indian Country,0.000188530506471,-8.57625072613,0.6050925,0.5,1.1050925,1,0,1,0,0.6050925,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,pop,american literature,American Literature,0.000278959736996,-8.1844430984,0.157353157353,0.5,0.657353157353,1,0,1,0,0.157353157353,,1,,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,american literature,American Literature,0.000179891032039,-8.62315926795,0.0858950858951,0.5,0.585895085895,1,0,1,0,0.0858950858951,,1,,0,1,tier_slot_filler_distribution_v1
of_object,niche,american literature,American Literature,0.000214403812539,-8.44764934656,0.756751756752,0.5,1.25675175675,1,0,1,0,0.756751756752,,1,,0,1,tier_slot_filler_distribution_v1
of_object,pop,burnout,Burnout,0.000255453494554,-8.27247018229,0.101962,0.5,0.601962,1,0,1,0,0.101962,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,burnout,Burnout,0.000210395364474,-8.46652210931,0.185246,0.5,0.685246,1,0,1,0,0.185246,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,niche,burnout,Burnout,0.00020690420938,-8.48325462842,0.712792,0.5,1.212792,1,0,1,0,0.712792,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,pop,english language,English Language,0.000375412607388,-7.8874848505,0.384639,0.5,0.884639,1,0,1,0,0.384639,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,english language,English Language,0.000181091824453,-8.61650633792,0.089806,0.5,0.589806,1,0,1,0,0.089806,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,niche,english language,English Language,0.000174961284747,-8.65094583853,0.525555,0.5,1.025555,1,0,1,0,0.525555,,1,0.133575876717,0,1,tier_slot_filler_distribution_v1
of_object,pop,national statistics,National Statistics,0.000261682922327,-8.24837700724,0.116641301248,0.5,0.616641301248,1,0,1,0,0.116641301248,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,national statistics,National Statistics,0.000341120498605,-7.98327477476,0.611010490992,0.5,1.11101049099,1,0,1,0,0.611010490992,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,niche,national statistics,National Statistics,0.000131763810523,-8.93449955233,0.27234820776,0.5,0.77234820776,1,0,1,0,0.27234820776,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,pop,modern visual politics in america,Modern Visual Politics in America,0.000257668451176,-8.26383687242,0.107181422504,0.5,0.607181422504,1,0,1,0,0.107181422504,,1,0.0519090387172,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,modern visual politics in america,Modern Visual Politics in America,0.000301680225279,-8.10614295827,0.482555714419,0.5,0.982555714419,1,0,1,0,0.482555714419,,1,0.0519090387172,0,1,tier_slot_filler_distribution_v1
of_object,niche,modern visual politics in america,Modern Visual Politics in America,0.000155292266121,-8.77020162866,0.410262863078,0.5,0.910262863078,1,0,1,0,0.410262863078,,1,0.0519090387172,0,1,tier_slot_filler_distribution_v1
of_object,pop,promiscuous man,promiscuous man,0.00041545131707,-7.78614511763,0.478988,0.5,0.978988,1,0,1,0,0.478988,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,promiscuous man,promiscuous man,0.0001769609587,-8.63958142204,0.076352,0.5,0.576352,1,0,1,0,0.076352,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,promiscuous man,promiscuous man,0.000161160471402,-8.73310997259,0.44466,0.5,0.94466,1,0,1,0,0.44466,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,chattels,Chattels,0.000248690862498,-8.29929994889,0.0860262324171,0.5,0.586026232417,1,0,1,0,0.0860262324171,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,chattels,Chattels,0.000174496071179,-8.65360833131,0.0683239984395,0.5,0.56832399844,1,0,1,0,0.0683239984395,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,chattels,Chattels,0.000229569952297,-8.37930277187,0.845649769143,0.5,1.34564976914,1,0,1,0,0.845649769143,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,great oregon novel,great Oregon novel,0.000250806239048,-8.29082987293,0.091011,0.5,0.591011,1,0,1,0,0.091011,,1,0.117507262946,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,great oregon novel,great Oregon novel,0.000229697198542,-8.3787486445,0.248111,0.5,0.748111,1,0,1,0,0.248111,,1,0.117507262946,0,1,tier_slot_filler_distribution_v1
of_object,niche,great oregon novel,great Oregon novel,0.000198047599899,-8.52700315263,0.660878,0.5,1.160878,1,0,1,0,0.660878,,1,0.117507262946,0,1,tier_slot_filler_distribution_v1
of_object,pop,racial power,Racial Power,0.000287252476619,-8.15514901945,0.176894538603,0.5,0.676894538603,1,0,1,0,0.176894538603,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,racial power,Racial Power,0.000282682024254,-8.17118788123,0.420679630353,0.5,0.920679630353,1,0,1,0,0.420679630353,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,niche,racial power,Racial Power,0.000153955256216,-8.77884854182,0.402425831045,0.5,0.902425831045,1,0,1,0,0.402425831045,,1,0.165354751225,0,1,tier_slot_filler_distribution_v1
of_object,pop,transhumanism,Transhumanism,0.000248323708493,-8.30077738675,0.0851610543553,0.5,0.585161054355,1,0,1,0,0.0851610543553,,1,,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,transhumanism,Transhumanism,0.00018331892346,-8.6042831708,0.0970595375955,0.5,0.597059537596,1,0,1,0,0.0970595375955,,1,,0,1,tier_slot_filler_distribution_v1
of_object,niche,transhumanism,Transhumanism,0.000224815225166,-8.40023171463,0.817779408049,0.5,1.31777940805,1,0,1,0,0.817779408049,,1,,0,1,tier_slot_filler_distribution_v1
of_object,pop,technological constraint,Technological Constraint,0.00023517057075,-8.35519947413,0.0541664143494,0.5,0.554166414349,1,0,1,0,0.0541664143494,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,technological constraint,Technological Constraint,0.000219548621524,-8.42393683962,0.215057649111,0.5,0.715057649111,1,0,1,0,0.215057649111,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,niche,technological constraint,Technological Constraint,0.000209972297041,-8.4685349548,0.73077593654,0.5,1.23077593654,1,0,1,0,0.73077593654,,1,0,0,1,tier_slot_filler_distribution_v1
of_object,pop,helen hamilton gardener,Helen Hamilton Gardener,0.000265975702596,-8.23210559698,0.126757,0.5,0.626757,1,0,1,0,0.126757,,1,0.290154137254,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,helen hamilton gardener,Helen Hamilton Gardener,0.000348922753123,-7.96065999802,0.636422,0.5,1.136422,1,0,1,0,0.636422,,1,0.290154137254,0,1,tier_slot_filler_distribution_v1
of_object,niche,helen hamilton gardener,Helen Hamilton Gardener,0.000125702813392,-8.98159006082,0.236821,0.5,0.736821,1,0,1,0,0.236821,,1,0.290154137254,0,1,tier_slot_filler_distribution_v1
of_object,pop,language science,Language Science,0.000300483283131,-8.11011843572,0.208072200758,0.5,0.708072200758,1,0,1,0,0.208072200758,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,language science,Language Science,0.00020912113559,-8.47259687778,0.181095907395,0.5,0.681095907395,1,0,1,0,0.181095907395,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,niche,language science,Language Science,0.000189509655684,-8.57107058126,0.610831891848,0.5,1.11083189185,1,0,1,0,0.610831891848,,1,0.163501264891,0,1,tier_slot_filler_distribution_v1
of_object,pop,modern photojournalism,Modern Photojournalism,0.000261410859383,-8.24941721447,0.1160002,0.5,0.6160002,1,0,1,0,0.1160002,,1,0.218635053976,0,1,tier_slot_filler_distribution_v1
of_object,mainstream,modern photojournalism,Modern Photojournalism,0.000218479936062,-8.42881637345,0.211577,0.5,0.711577,1,0,1,0,0.211577,,1,0.218635053976,0,1,tier_slot_filler_distribution_v1
